0,1,2
468,35.0,11.0
1424,147.0,84.0
1115,91.0,26.0
579,48.0,36.0
1353,81.0,65.0
502,36.0,16.0
518,41.0,22.0
582,44.0,48.0
601,42.0,33.0
545,37.0,17.0
180,9.0,6.0
143,14.0,7.0
155,4.0,7.0
189,8.0,9.0
221,11.0,11.0
165,6.0,11.0
150,4.0,22.0
146,6.0,40.0
157,13.0,11.0
132,11.0,7.0
233,9.0,8.0
131,4.0,3.0
126,8.0,8.0
147,12.0,7.0
154,4.0,22.0
84,6.0,6.0
83,4.0,17.0
105,13.0,13.0
86,5.0,3.0
98,12.0,8.0
129,17.0,8.0
108,17.0,12.0
116,5.0,19.0
82,6.0,4.0
107,8.0,2.0
101,8.0,4.0
94,9.0,3.0
113,7.0,3.0
100,15.0,12.0
103,5.0,16.0
143,12.0,41.0
138,5.0,28.0
149,17.0,19.0
145,21.0,15.0
145,12.0,20.0
128,6.0,24.0
122,13.0,21.0
138,24.0,20.0
132,20.0,22.0
137,8.0,27.0
145,5.0,39.0
150,20.0,21.0
155,14.0,25.0
145,8.0,27.0
139,17.0,16.0
358,5.0,91.0
107,9.0,3.0
200,13.0,11.0
117,7.0,4.0
91,2.0,14.0
85,13.0,15.0
87,11.0,5.0
81,8.0,5.0
72,5.0,9.0
102,3.0,16.0
115,10.0,7.0
107,8.0,10.0
110,16.0,18.0
118,34.0,11.0
99,15.0,9.0
152,35.0,24.0
120,17.0,16.0
129,19.0,37.0
101,29.0,11.0
113,26.0,10.0
103,22.0,12.0
92,25.0,11.0
82,17.0,13.0
108,24.0,10.0
112,35.0,7.0
89,25.0,9.0
125,17.0,29.0
57,,9.0
96,5.0,24.0
41,11.0,
59,,3.0
45,19.0,
43,11.0,3.0
59,,3.0
59,19.0,3.0
56,,4.0
98,5.0,25.0
37,16.0,4.0
39,18.0,1.0
113,14.0,6.0
50,15.0,1.0
61,12.0,
51,18.0,1.0
46,11.0,
47,21.0,
65,,4.0
63,,4.0
39,3.0,4.0
36,10.0,1.0
168,12.0,89.0
169,21.0,25.0
155,6.0,64.0
151,4.0,65.0
152,7.0,57.0
214,5.0,69.0
149,7.0,60.0
165,15.0,68.0
151,12.0,81.0
166,15.0,63.0
190,7.0,68.0
168,11.0,58.0
167,9.0,62.0
210,8.0,67.0
140,5.0,68.0
76,15.0,8.0
87,11.0,10.0
78,21.0,12.0
76,15.0,5.0
69,14.0,9.0
88,13.0,11.0
82,14.0,10.0
76,19.0,10.0
74,17.0,10.0
70,17.0,8.0
74,23.0,16.0
75,18.0,10.0
82,23.0,13.0
81,10.0,6.0
73,21.0,9.0
134,,10.0
145,11.0,22.0
93,17.0,6.0
76,11.0,7.0
84,15.0,8.0
82,7.0,3.0
74,13.0,12.0
110,7.0,10.0
103,8.0,7.0
96,3.0,8.0
120,7.0,2.0
107,6.0,1.0
107,2.0,12.0
107,10.0,19.0
110,10.0,2.0
241,14.0,87.0
187,14.0,105.0
192,13.0,94.0
196,18.0,89.0
182,14.0,100.0
207,17.0,84.0
238,12.0,77.0
216,14.0,85.0
173,20.0,92.0
238,15.0,84.0
216,21.0,87.0
187,19.0,92.0
169,19.0,94.0
171,25.0,89.0
209,15.0,88.0
206,16.0,74.0
95,20.0,5.0
107,20.0,7.0
83,13.0,14.0
112,14.0,10.0
105,25.0,5.0
75,11.0,7.0
87,24.0,21.0
89,20.0,7.0
97,15.0,8.0
108,22.0,14.0
109,23.0,11.0
84,12.0,7.0
108,19.0,10.0
97,14.0,6.0
94,13.0,6.0
130,5.0,19.0
357,14.0,12.0
115,9.0,8.0
117,8.0,6.0
126,7.0,22.0
100,2.0,13.0
107,3.0,6.0
130,4.0,7.0
117,5.0,6.0
103,4.0,5.0
104,3.0,6.0
120,4.0,17.0
103,3.0,6.0
44,4.0,1.0
673,25.0,30.0
101,,2.0
730,63.0,27.0
45,7.0,
45,7.0,
718,38.0,36.0
750,40.0,42.0
764,42.0,34.0
739,61.0,29.0
58,5.0,2.0
43,1.0,1.0
739,34.0,32.0
729,28.0,31.0
64,,2.0
793,56.0,43.0
61,,2.0
67,,1.0
73,,2.0
46,4.0,
59,4.0,6.0
46,1.0,1.0
62,,1.0
764,52.0,24.0
59,3.0,
70,,2.0
65,,2.0
707,47.0,17.0
63,5.0,1.0
73,12.0,1.0
71,14.0,1.0
77,7.0,5.0
77,12.0,9.0
64,12.0,1.0
81,13.0,7.0
92,11.0,7.0
57,6.0,1.0
80,10.0,5.0
104,11.0,9.0
78,14.0,3.0
68,12.0,1.0
102,14.0,6.0
67,9.0,4.0
96,9.0,2.0
112,13.0,2.0
166,18.0,5.0
106,14.0,3.0
104,11.0,3.0
98,10.0,8.0
112,8.0,12.0
98,13.0,1.0
147,17.0,4.0
47,,2.0
176,18.0,3.0
116,11.0,7.0
104,15.0,2.0
150,8.0,11.0
112,7.0,8.0
167,10.0,8.0
150,12.0,10.0
123,14.0,7.0
154,13.0,11.0
145,12.0,21.0
154,13.0,17.0
113,19.0,11.0
176,15.0,7.0
113,17.0,8.0
160,10.0,6.0
169,13.0,10.0
145,18.0,19.0
127,11.0,12.0
341,30.0,36.0
397,35.0,59.0
2529,267.0,246.0
712,60.0,54.0
352,35.0,24.0
319,23.0,31.0
294,25.0,22.0
356,19.0,58.0
57,13.0,2.0
184,23.0,34.0
199,20.0,28.0
50,15.0,3.0
65,10.0,1.0
209,27.0,8.0
132,13.0,4.0
168,14.0,31.0
140,18.0,9.0
176,19.0,10.0
48,7.0,3.0
194,14.0,14.0
166,14.0,10.0
58,12.0,3.0
53,6.0,3.0
107,31.0,6.0
101,21.0,15.0
102,17.0,14.0
87,19.0,12.0
97,24.0,18.0
132,25.0,12.0
94,22.0,10.0
124,17.0,65.0
135,15.0,7.0
148,17.0,5.0
87,18.0,10.0
162,16.0,7.0
133,19.0,57.0
103,20.0,10.0
98,30.0,11.0
182,16.0,31.0
342,60.0,12.0
227,27.0,12.0
92,8.0,17.0
87,10.0,12.0
95,11.0,22.0
176,17.0,12.0
201,32.0,12.0
76,8.0,23.0
205,28.0,14.0
86,10.0,15.0
340,60.0,14.0
129,11.0,19.0
75,9.0,15.0
208,33.0,80.0
177,25.0,5.0
91,5.0,26.0
87,5.0,26.0
132,11.0,18.0
179,8.0,32.0
203,10.0,29.0
235,9.0,34.0
288,9.0,43.0
276,10.0,38.0
229,12.0,39.0
386,11.0,53.0
193,8.0,82.0
355,10.0,38.0
216,9.0,43.0
149,6.0,25.0
334,12.0,64.0
419,9.0,51.0
326,9.0,37.0
300,13.0,45.0
164,6.0,26.0
230,10.0,40.0
379,12.0,49.0
387,8.0,44.0
323,10.0,50.0
312,9.0,46.0
207,12.0,31.0
321,10.0,46.0
164,10.0,24.0
200,12.0,30.0
357,10.0,43.0
161,7.0,29.0
225,13.0,33.0
282,9.0,40.0
230,8.0,35.0
118,13.0,14.0
130,11.0,14.0
241,25.0,48.0
135,16.0,20.0
139,13.0,10.0
131,8.0,18.0
152,11.0,20.0
319,29.0,26.0
146,15.0,26.0
133,9.0,27.0
139,14.0,17.0
133,19.0,12.0
129,6.0,17.0
79,10.0,4.0
295,10.0,42.0
107,7.0,18.0
155,9.0,34.0
100,9.0,103.0
177,7.0,36.0
111,14.0,81.0
99,9.0,77.0
92,4.0,15.0
130,4.0,16.0
100,13.0,103.0
118,12.0,90.0
70,7.0,8.0
106,11.0,89.0
181,13.0,112.0
78,9.0,6.0
115,3.0,7.0
123,5.0,5.0
106,12.0,104.0
160,8.0,5.0
166,4.0,35.0
105,13.0,81.0
111,13.0,73.0
108,11.0,87.0
112,11.0,100.0
108,10.0,75.0
94,9.0,15.0
78,8.0,7.0
122,8.0,84.0
97,10.0,99.0
114,11.0,125.0
90,13.0,90.0
139,9.0,96.0
119,13.0,125.0
110,14.0,83.0
104,11.0,82.0
107,14.0,79.0
144,13.0,106.0
128,16.0,103.0
136,10.0,95.0
103,14.0,89.0
103,10.0,89.0
88,11.0,86.0
143,15.0,99.0
120,13.0,99.0
131,12.0,50.0
143,15.0,48.0
111,7.0,1.0
135,13.0,60.0
143,15.0,53.0
124,14.0,57.0
145,14.0,54.0
140,12.0,60.0
132,10.0,62.0
134,18.0,50.0
137,13.0,50.0
131,16.0,64.0
133,9.0,49.0
135,16.0,62.0
135,13.0,44.0
137,18.0,47.0
180,18.0,25.0
223,18.0,25.0
140,26.0,14.0
213,21.0,20.0
165,14.0,13.0
56,6.0,2.0
167,16.0,19.0
120,15.0,15.0
193,18.0,27.0
165,29.0,13.0
133,17.0,17.0
186,28.0,12.0
54,5.0,1.0
50,4.0,3.0
207,39.0,13.0
193,42.0,13.0
216,29.0,18.0
223,21.0,19.0
135,20.0,96.0
179,12.0,6.0
149,12.0,27.0
207,14.0,4.0
138,10.0,6.0
195,17.0,5.0
65,3.0,1.0
105,16.0,92.0
128,8.0,22.0
108,4.0,5.0
153,19.0,11.0
146,15.0,8.0
137,12.0,28.0
119,15.0,97.0
114,6.0,4.0
111,5.0,4.0
115,8.0,11.0
124,3.0,5.0
113,4.0,12.0
119,4.0,3.0
111,5.0,7.0
116,7.0,6.0
130,4.0,2.0
126,4.0,3.0
127,5.0,3.0
130,7.0,3.0
125,4.0,4.0
125,5.0,6.0
120,5.0,6.0
127,4.0,6.0
56,24.0,10.0
53,24.0,4.0
53,22.0,8.0
56,14.0,12.0
56,22.0,9.0
46,20.0,6.0
41,15.0,12.0
49,11.0,32.0
52,15.0,6.0
54,19.0,9.0
52,20.0,3.0
54,16.0,4.0
55,20.0,5.0
54,11.0,32.0
56,11.0,33.0
89,10.0,7.0
141,10.0,6.0
117,9.0,4.0
87,10.0,8.0
101,9.0,5.0
88,11.0,6.0
75,7.0,12.0
98,8.0,5.0
83,8.0,5.0
86,7.0,5.0
72,11.0,6.0
83,10.0,9.0
130,12.0,7.0
88,5.0,10.0
68,6.0,5.0
259,28.0,25.0
90,5.0,8.0
92,6.0,5.0
325,17.0,18.0
286,18.0,21.0
89,4.0,11.0
79,5.0,4.0
87,8.0,5.0
79,6.0,10.0
147,25.0,16.0
124,11.0,25.0
165,28.0,29.0
263,49.0,45.0
134,35.0,17.0
142,22.0,38.0
148,33.0,22.0
160,36.0,17.0
133,30.0,20.0
151,16.0,36.0
125,23.0,14.0
151,34.0,39.0
167,38.0,14.0
143,34.0,34.0
145,4.0,19.0
132,3.0,6.0
420,34.0,40.0
352,18.0,21.0
128,6.0,5.0
142,3.0,13.0
106,8.0,4.0
114,5.0,19.0
108,4.0,3.0
128,3.0,3.0
107,1.0,3.0
200,12.0,14.0
137,7.0,3.0
122,4.0,4.0
140,3.0,20.0
107,17.0,6.0
104,8.0,7.0
132,17.0,27.0
105,13.0,2.0
110,16.0,17.0
88,15.0,17.0
88,14.0,8.0
101,13.0,21.0
125,12.0,22.0
120,14.0,7.0
121,16.0,5.0
211,47.0,16.0
136,17.0,28.0
118,12.0,6.0
637,38.0,20.0
141,32.0,15.0
316,26.0,15.0
162,9.0,6.0
166,5.0,18.0
172,9.0,13.0
187,5.0,15.0
143,17.0,35.0
142,41.0,11.0
152,40.0,19.0
155,18.0,10.0
135,6.0,6.0
131,4.0,9.0
146,7.0,5.0
148,7.0,10.0
193,3.0,14.0
141,5.0,9.0
137,7.0,20.0
154,11.0,7.0
124,6.0,11.0
120,20.0,14.0
153,8.0,8.0
142,9.0,9.0
146,22.0,13.0
151,6.0,22.0
126,32.0,8.0
154,9.0,11.0
117,20.0,23.0
163,34.0,15.0
170,24.0,25.0
90,10.0,3.0
77,16.0,3.0
75,9.0,
86,15.0,3.0
76,9.0,1.0
74,11.0,
76,19.0,2.0
89,12.0,1.0
85,12.0,4.0
73,11.0,1.0
81,18.0,
75,12.0,
72,10.0,1.0
92,19.0,4.0
83,19.0,
72,11.0,
171,12.0,23.0
170,42.0,7.0
196,24.0,22.0
164,14.0,10.0
166,15.0,3.0
149,16.0,14.0
167,15.0,7.0
204,35.0,22.0
159,28.0,8.0
211,29.0,5.0
204,19.0,5.0
206,25.0,8.0
138,13.0,8.0
222,19.0,8.0
174,41.0,6.0
189,30.0,14.0
201,27.0,21.0
191,29.0,21.0
164,18.0,21.0
204,21.0,22.0
182,23.0,23.0
185,18.0,15.0
183,19.0,23.0
187,17.0,37.0
164,24.0,20.0
192,21.0,30.0
186,16.0,31.0
159,23.0,19.0
209,21.0,24.0
196,27.0,18.0
228,9.0,18.0
242,11.0,19.0
231,8.0,27.0
224,6.0,4.0
223,9.0,5.0
219,6.0,5.0
236,10.0,4.0
222,10.0,29.0
227,13.0,5.0
194,7.0,3.0
209,11.0,15.0
185,9.0,21.0
203,9.0,14.0
209,7.0,25.0
198,9.0,16.0
286,18.0,4.0
304,23.0,9.0
280,16.0,7.0
312,22.0,7.0
106,14.0,6.0
98,13.0,5.0
143,2.0,6.0
113,12.0,9.0
220,16.0,10.0
226,30.0,11.0
137,,6.0
273,13.0,11.0
142,2.0,5.0
257,15.0,5.0
104,18.0,7.0
133,,6.0
119,,6.0
215,16.0,19.0
137,4.0,6.0
152,16.0,4.0
84,14.0,2.0
61,13.0,18.0
58,15.0,14.0
61,8.0,10.0
74,20.0,5.0
68,16.0,17.0
115,20.0,4.0
81,14.0,15.0
57,8.0,11.0
64,15.0,16.0
115,19.0,2.0
104,17.0,3.0
73,18.0,1.0
53,12.0,8.0
66,12.0,2.0
105,17.0,3.0
147,14.0,27.0
118,8.0,25.0
146,17.0,13.0
106,6.0,11.0
177,14.0,12.0
147,9.0,11.0
150,18.0,17.0
230,8.0,31.0
217,17.0,28.0
142,8.0,27.0
153,14.0,14.0
158,14.0,13.0
143,14.0,13.0
135,11.0,17.0
194,11.0,26.0
491,19.0,23.0
99,,6.0
209,8.0,15.0
189,4.0,6.0
283,20.0,17.0
496,7.0,49.0
318,23.0,31.0
449,23.0,44.0
401,11.0,26.0
458,22.0,37.0
224,6.0,20.0
109,2.0,6.0
1203,68.0,256.0
514,27.0,32.0
102,1.0,7.0
317,16.0,5.0
117,3.0,9.0
169,5.0,8.0
358,32.0,31.0
117,2.0,9.0
355,31.0,20.0
96,2.0,10.0
317,20.0,23.0
329,15.0,11.0
310,28.0,21.0
244,20.0,5.0
241,19.0,6.0
176,11.0,10.0
131,14.0,3.0
118,8.0,4.0
198,15.0,14.0
140,13.0,5.0
230,17.0,6.0
105,8.0,7.0
146,12.0,5.0
221,25.0,10.0
186,19.0,16.0
142,9.0,2.0
142,11.0,9.0
164,20.0,19.0
194,14.0,3.0
191,15.0,3.0
193,13.0,2.0
184,10.0,13.0
183,7.0,2.0
374,16.0,6.0
191,8.0,3.0
157,7.0,2.0
166,13.0,2.0
176,7.0,13.0
171,6.0,10.0
175,11.0,1.0
159,8.0,3.0
145,7.0,1.0
236,27.0,6.0
232,25.0,23.0
191,15.0,7.0
219,18.0,8.0
238,20.0,5.0
229,24.0,4.0
209,14.0,24.0
202,21.0,10.0
208,22.0,5.0
189,23.0,9.0
208,28.0,6.0
204,27.0,5.0
232,32.0,10.0
239,28.0,19.0
205,27.0,8.0
149,33.0,3.0
129,26.0,5.0
146,24.0,11.0
147,26.0,1.0
183,21.0,11.0
123,27.0,4.0
162,18.0,6.0
160,36.0,17.0
157,28.0,12.0
184,25.0,6.0
163,13.0,5.0
129,21.0,6.0
132,32.0,8.0
181,21.0,7.0
177,30.0,23.0
183,24.0,7.0
696,85.0,84.0
345,40.0,73.0
516,96.0,51.0
107,15.0,7.0
215,28.0,17.0
193,21.0,14.0
189,20.0,11.0
208,26.0,10.0
208,19.0,8.0
53,3.0,2.0
197,16.0,6.0
209,20.0,19.0
191,22.0,5.0
184,14.0,7.0
165,16.0,7.0
167,12.0,8.0
179,18.0,7.0
197,18.0,7.0
216,20.0,13.0
205,18.0,16.0
210,15.0,7.0
49,,3.0
181,16.0,4.0
56,1.0,2.0
171,19.0,11.0
46,2.0,3.0
194,16.0,9.0
174,16.0,13.0
177,7.0,2.0
169,4.0,21.0
139,5.0,30.0
134,5.0,25.0
136,6.0,2.0
113,7.0,1.0
148,4.0,16.0
105,4.0,13.0
144,2.0,7.0
202,9.0,32.0
126,5.0,17.0
167,6.0,3.0
147,5.0,3.0
150,16.0,16.0
175,5.0,24.0
126,,3.0
137,1.0,4.0
267,17.0,11.0
125,2.0,4.0
58,24.0,7.0
53,15.0,4.0
53,11.0,5.0
94,11.0,9.0
60,5.0,6.0
56,8.0,7.0
129,1.0,2.0
61,19.0,3.0
103,10.0,7.0
158,14.0,13.0
137,9.0,15.0
55,18.0,11.0
238,2.0,3.0
41,,4.0
212,14.0,5.0
149,6.0,16.0
130,3.0,11.0
51,10.0,5.0
110,,1.0
116,1.0,1.0
42,,2.0
52,9.0,10.0
168,26.0,13.0
173,26.0,12.0
156,7.0,17.0
132,16.0,20.0
148,12.0,18.0
141,13.0,26.0
173,17.0,5.0
123,10.0,6.0
134,14.0,10.0
142,13.0,9.0
114,9.0,7.0
159,21.0,6.0
123,13.0,15.0
151,11.0,6.0
150,28.0,20.0
153,17.0,10.0
169,26.0,7.0
155,18.0,5.0
169,16.0,14.0
174,13.0,7.0
186,25.0,10.0
192,28.0,9.0
172,28.0,31.0
198,10.0,22.0
194,14.0,19.0
223,15.0,43.0
216,14.0,40.0
167,16.0,12.0
170,24.0,6.0
177,10.0,15.0
176,25.0,6.0
192,21.0,17.0
158,18.0,10.0
98,12.0,6.0
181,16.0,9.0
155,5.0,16.0
105,17.0,9.0
100,13.0,10.0
139,14.0,14.0
191,9.0,14.0
130,13.0,12.0
150,11.0,12.0
100,12.0,7.0
174,9.0,15.0
129,12.0,19.0
128,8.0,16.0
124,17.0,10.0
120,9.0,8.0
214,28.0,101.0
218,32.0,93.0
191,19.0,79.0
234,32.0,97.0
191,18.0,107.0
254,34.0,75.0
188,24.0,100.0
232,28.0,84.0
223,24.0,78.0
217,22.0,108.0
191,21.0,105.0
204,25.0,114.0
217,31.0,113.0
222,30.0,80.0
260,34.0,75.0
131,30.0,12.0
64,28.0,12.0
91,9.0,17.0
71,19.0,11.0
86,30.0,8.0
133,16.0,30.0
80,25.0,9.0
102,9.0,20.0
81,11.0,25.0
107,27.0,9.0
102,16.0,28.0
97,10.0,28.0
77,20.0,16.0
118,9.0,23.0
155,21.0,23.0
137,24.0,12.0
218,17.0,66.0
146,21.0,6.0
314,33.0,7.0
92,11.0,5.0
122,21.0,9.0
142,27.0,12.0
143,19.0,24.0
162,20.0,25.0
109,11.0,3.0
134,22.0,8.0
114,22.0,5.0
362,23.0,12.0
100,13.0,28.0
79,12.0,30.0
193,10.0,17.0
87,10.0,30.0
310,30.0,40.0
331,18.0,10.0
81,6.0,46.0
119,9.0,10.0
393,27.0,18.0
101,9.0,6.0
383,27.0,14.0
276,19.0,11.0
407,30.0,14.0
73,7.0,6.0
494,30.0,40.0
332,18.0,18.0
582,24.0,74.0
77,10.0,29.0
97,10.0,35.0
88,8.0,33.0
92,9.0,41.0
89,9.0,43.0
87,9.0,3.0
72,5.0,3.0
370,22.0,14.0
113,11.0,3.0
84,4.0,46.0
343,16.0,11.0
108,7.0,15.0
92,7.0,2.0
277,19.0,11.0
70,8.0,43.0
303,18.0,12.0
260,10.0,13.0
359,22.0,15.0
84,6.0,3.0
77,9.0,4.0
87,9.0,5.0
94,7.0,30.0
77,5.0,47.0
94,14.0,28.0
74,5.0,45.0
92,5.0,7.0
77,7.0,1.0
106,15.0,3.0
105,19.0,5.0
254,34.0,23.0
193,54.0,9.0
151,12.0,33.0
82,14.0,3.0
128,29.0,5.0
100,16.0,5.0
105,21.0,2.0
105,23.0,3.0
121,15.0,23.0
90,21.0,4.0
154,11.0,31.0
124,22.0,5.0
129,18.0,5.0
131,22.0,4.0
133,17.0,7.0
118,9.0,5.0
119,8.0,6.0
128,22.0,7.0
127,7.0,19.0
110,7.0,11.0
122,23.0,5.0
123,15.0,12.0
115,16.0,5.0
126,19.0,5.0
148,14.0,6.0
106,17.0,5.0
146,29.0,81.0
176,31.0,75.0
156,31.0,74.0
139,19.0,69.0
129,31.0,95.0
137,32.0,125.0
155,30.0,72.0
162,36.0,92.0
134,38.0,96.0
155,27.0,134.0
128,27.0,81.0
161,33.0,135.0
162,40.0,122.0
129,35.0,114.0
189,40.0,124.0
191,15.0,6.0
187,15.0,14.0
191,10.0,27.0
187,27.0,10.0
167,12.0,13.0
191,13.0,32.0
173,22.0,15.0
193,15.0,33.0
142,10.0,15.0
184,9.0,15.0
148,9.0,14.0
182,9.0,14.0
195,12.0,32.0
161,14.0,21.0
178,10.0,13.0
154,14.0,19.0
251,14.0,27.0
247,20.0,47.0
216,10.0,20.0
273,7.0,28.0
241,11.0,25.0
157,11.0,60.0
267,16.0,25.0
203,17.0,33.0
232,27.0,42.0
150,12.0,65.0
203,4.0,23.0
28,,1.0
286,22.0,8.0
335,22.0,13.0
381,11.0,19.0
1370,48.0,70.0
349,5.0,24.0
307,21.0,13.0
405,17.0,28.0
332,15.0,43.0
312,25.0,10.0
284,20.0,9.0
384,16.0,26.0
245,17.0,9.0
348,12.0,25.0
104,5.0,4.0
91,5.0,5.0
98,5.0,14.0
80,4.0,6.0
98,4.0,6.0
98,4.0,6.0
101,6.0,4.0
85,4.0,1.0
93,4.0,8.0
94,2.0,3.0
98,2.0,8.0
92,4.0,3.0
108,3.0,3.0
99,5.0,11.0
96,3.0,3.0
100,3.0,6.0
187,13.0,65.0
166,4.0,16.0
157,5.0,13.0
168,19.0,60.0
608,40.0,229.0
169,4.0,17.0
174,7.0,60.0
186,16.0,62.0
141,7.0,12.0
351,19.0,22.0
186,11.0,63.0
174,16.0,66.0
205,55.0,10.0
74,14.0,14.0
61,9.0,16.0
162,34.0,8.0
79,16.0,1.0
211,44.0,35.0
76,9.0,12.0
84,27.0,5.0
88,21.0,2.0
98,19.0,
323,21.0,14.0
814,66.0,55.0
555,39.0,25.0
356,26.0,10.0
75,3.0,20.0
635,34.0,41.0
503,41.0,30.0
142,21.0,6.0
82,3.0,4.0
164,10.0,4.0
124,24.0,7.0
601,30.0,52.0
179,10.0,6.0
198,13.0,15.0
65,2.0,1.0
376,20.0,41.0
84,4.0,4.0
485,41.0,23.0
141,14.0,10.0
184,12.0,7.0
371,24.0,23.0
579,34.0,34.0
340,21.0,18.0
126,5.0,23.0
150,10.0,14.0
329,22.0,11.0
185,9.0,12.0
498,38.0,24.0
64,5.0,15.0
101,21.0,5.0
129,8.0,24.0
126,8.0,22.0
505,38.0,35.0
91,2.0,7.0
590,30.0,68.0
74,3.0,6.0
81,3.0,2.0
177,9.0,7.0
157,20.0,7.0
63,4.0,
83,6.0,5.0
134,4.0,35.0
169,13.0,2.0
70,7.0,
194,10.0,13.0
121,13.0,7.0
87,2.0,3.0
101,5.0,13.0
89,1.0,7.0
155,19.0,13.0
62,6.0,2.0
106,4.0,26.0
75,1.0,9.0
77,3.0,3.0
82,4.0,4.0
112,20.0,10.0
189,12.0,20.0
68,5.0,2.0
109,6.0,5.0
333,40.0,19.0
157,38.0,8.0
191,47.0,8.0
146,15.0,3.0
339,44.0,22.0
394,34.0,27.0
421,61.0,12.0
375,43.0,16.0
222,44.0,9.0
173,32.0,5.0
142,8.0,1.0
204,37.0,5.0
180,30.0,6.0
204,43.0,10.0
286,42.0,7.0
135,16.0,5.0
158,36.0,15.0
152,30.0,4.0
153,34.0,15.0
141,35.0,3.0
130,25.0,6.0
156,23.0,5.0
191,32.0,6.0
140,24.0,4.0
185,27.0,6.0
223,21.0,5.0
163,17.0,2.0
131,22.0,12.0
138,28.0,6.0
122,13.0,3.0
92,17.0,26.0
73,11.0,5.0
81,16.0,15.0
107,7.0,28.0
82,10.0,13.0
105,12.0,17.0
110,5.0,24.0
83,19.0,25.0
92,17.0,25.0
71,16.0,25.0
78,12.0,7.0
97,10.0,18.0
99,11.0,18.0
105,12.0,21.0
84,11.0,21.0
97,14.0,24.0
319,15.0,72.0
291,17.0,96.0
327,19.0,76.0
325,17.0,70.0
305,17.0,73.0
309,17.0,93.0
312,16.0,90.0
240,20.0,99.0
241,23.0,104.0
341,17.0,85.0
300,14.0,76.0
294,21.0,69.0
224,22.0,101.0
330,18.0,82.0
324,21.0,96.0
56,4.0,5.0
62,5.0,17.0
49,9.0,2.0
51,10.0,9.0
67,1.0,8.0
56,14.0,4.0
60,4.0,4.0
62,3.0,4.0
65,9.0,4.0
64,3.0,8.0
58,13.0,9.0
67,6.0,6.0
59,6.0,11.0
63,5.0,18.0
54,12.0,2.0
146,14.0,50.0
152,12.0,49.0
151,10.0,54.0
136,16.0,47.0
89,15.0,58.0
139,10.0,49.0
99,11.0,66.0
149,13.0,42.0
109,15.0,60.0
111,16.0,52.0
156,14.0,47.0
106,14.0,52.0
129,9.0,47.0
126,16.0,55.0
126,14.0,50.0
128,13.0,48.0
79,10.0,4.0
116,5.0,4.0
107,7.0,18.0
92,4.0,15.0
130,4.0,16.0
70,7.0,8.0
71,5.0,4.0
78,9.0,6.0
115,3.0,7.0
123,5.0,5.0
160,8.0,5.0
94,9.0,15.0
78,8.0,7.0
851,67.0,27.0
696,51.0,32.0
865,67.0,32.0
213,15.0,10.0
230,13.0,5.0
217,15.0,14.0
226,15.0,10.0
126,14.0,30.0
68,7.0,5.0
118,29.0,14.0
69,13.0,7.0
56,8.0,7.0
72,10.0,15.0
75,9.0,7.0
67,16.0,7.0
70,16.0,7.0
64,13.0,7.0
77,7.0,10.0
58,11.0,6.0
67,15.0,7.0
63,12.0,5.0
203,28.0,4.0
73,14.0,1.0
64,6.0,2.0
73,9.0,2.0
57,6.0,2.0
54,6.0,7.0
56,15.0,7.0
62,9.0,2.0
62,6.0,4.0
62,6.0,2.0
66,9.0,2.0
59,12.0,3.0
68,13.0,25.0
73,23.0,26.0
57,21.0,19.0
79,5.0,14.0
63,15.0,21.0
53,10.0,9.0
76,22.0,21.0
67,6.0,11.0
80,7.0,14.0
245,22.0,32.0
55,8.0,18.0
63,12.0,24.0
63,13.0,22.0
188,7.0,3.0
157,9.0,5.0
178,6.0,16.0
143,7.0,5.0
186,5.0,14.0
190,9.0,6.0
219,5.0,3.0
206,8.0,9.0
263,7.0,5.0
240,8.0,9.0
151,5.0,16.0
173,10.0,8.0
174,10.0,5.0
173,2.0,3.0
63,16.0,6.0
67,15.0,3.0
83,17.0,7.0
73,24.0,4.0
118,5.0,4.0
73,24.0,6.0
70,23.0,6.0
112,8.0,5.0
74,10.0,6.0
87,5.0,4.0
100,22.0,4.0
84,3.0,5.0
91,17.0,4.0
94,11.0,7.0
89,12.0,3.0
195,15.0,34.0
200,22.0,4.0
207,12.0,6.0
168,21.0,6.0
144,16.0,3.0
179,8.0,3.0
173,15.0,24.0
219,9.0,6.0
185,12.0,5.0
232,10.0,6.0
153,9.0,5.0
179,24.0,5.0
142,15.0,6.0
178,21.0,5.0
199,20.0,24.0
1534,196.0,132.0
507,26.0,18.0
232,21.0,24.0
254,11.0,21.0
152,4.0,5.0
72,19.0,6.0
172,40.0,7.0
77,10.0,4.0
56,10.0,5.0
56,10.0,5.0
89,17.0,18.0
86,13.0,21.0
73,16.0,4.0
65,9.0,9.0
60,10.0,3.0
61,13.0,3.0
71,9.0,15.0
62,13.0,6.0
125,7.0,23.0
108,11.0,
110,17.0,4.0
117,16.0,
111,22.0,2.0
106,13.0,11.0
120,20.0,13.0
126,18.0,16.0
116,10.0,3.0
141,14.0,25.0
106,11.0,11.0
116,24.0,3.0
135,16.0,2.0
113,7.0,3.0
99,7.0,
113,26.0,142.0
160,25.0,164.0
152,30.0,142.0
140,24.0,163.0
130,23.0,152.0
136,20.0,174.0
139,19.0,131.0
122,24.0,121.0
149,32.0,173.0
125,17.0,127.0
145,33.0,115.0
144,37.0,175.0
141,23.0,129.0
133,25.0,145.0
153,27.0,125.0
242,31.0,37.0
565,37.0,36.0
